customer_id,country,first_purchase,last_purchase,n_orders,total_spent,avg_basket,recency_days,tenure_days
15076,United Kingdom,2010-07-05 14:11:00,2011-06-20 08:23:00,2.0,67.4,33.7,172.0,521.0
37168,United Kingdom,2010-10-04 12:20:00,2011-11-23 12:20:00,6.64,83.65,18.11,16.31,415.22
53105,United Kingdom,2009-11-19 12:20:00,2011-04-19 12:20:00,2.9,141.77,46.79,234.93,516.54
21751,United Kingdom,2010-04-19 12:20:00,2011-11-09 12:20:00,9.1,1631.03,148.67,30.0,569.15
41337,United Kingdom,2010-03-19 12:20:00,2011-10-25 12:20:00,7.76,385.18,56.35,45.82,585.08
59932,United Kingdom,2010-09-01 12:20:00,2011-10-14 12:20:00,1.97,24.53,13.49,56.65,408.55
60853,United Kingdom,2008-10-26 12:20:00,2010-05-19 12:20:00,1.96,21.63,12.13,569.7,570.48
35605,Germany,2009-10-01 12:20:00,2010-11-15 12:20:00,3.36,92.6,29.23,389.93,410.32
16709,United Kingdom,2009-12-09 13:16:00,2011-03-03 10:55:00,7.0,596.88,85.26857142857143,281.0,729.0
59576,United Kingdom,2008-10-14 12:20:00,2010-10-10 12:20:00,5.59,272.21,45.86,425.7,726.59
18565,United Kingdom,2009-12-22 12:20:00,2011-11-24 12:20:00,12.36,562.58,49.23,15.02,702.66
29487,United Kingdom,2010-06-19 12:20:00,2011-03-18 12:20:00,1.0,14.68,13.6,266.21,272.74
48018,United Kingdom,2009-04-28 12:20:00,2011-04-28 12:20:00,2.93,38.69,13.08,225.11,730.49
48490,United Kingdom,2008-08-20 12:20:00,2010-05-29 12:20:00,2.73,100.48,34.56,559.6,647.08
43077,United Kingdom,2009-11-23 12:20:00,2011-08-01 12:20:00,3.19,59.95,20.73,130.72,616.51
18323,United Kingdom,2010-02-08 12:20:00,2011-11-20 12:20:00,15.67,697.76,47.11,19.04,650.12
22289,United Kingdom,2010-05-03 12:20:00,2011-09-21 12:20:00,19.46,450.23,30.5,79.38,506.37
35215,United Kingdom,2009-06-19 12:20:00,2011-02-05 12:20:00,2.99,149.46,47.48,307.72,596.94
61572,United Kingdom,2008-10-21 12:20:00,2010-10-20 12:20:00,1.91,375.72,199.39,415.5,729.55
63074,United Kingdom,2011-11-12 12:20:00,2011-12-03 12:20:00,2.06,323.49,127.47,6.81,21.82
30148,United Kingdom,2009-09-09 12:20:00,2010-11-10 12:20:00,1.06,16.09,14.65,394.22,427.68
61067,United Kingdom,2010-02-16 12:20:00,2011-04-03 12:20:00,2.3,218.04,81.21,250.65,411.49
41987,United Kingdom,2009-11-24 12:20:00,2011-02-01 12:20:00,1.97,47.57,19.54,311.85,434.2
41865,United Kingdom,2009-09-25 12:20:00,2010-11-30 12:20:00,1.88,48.32,25.74,374.44,431.83
53054,United Kingdom,2010-11-27 12:20:00,2011-08-24 12:20:00,1.95,166.3,86.67,107.82,270.12
45720,United Kingdom,2008-07-03 12:20:00,2010-04-25 12:20:00,1.15,92.58,91.65,593.96,661.25
47813,United Kingdom,2010-09-08 12:20:00,2011-06-24 12:20:00,2.15,34.18,16.82,168.78,289.44
39720,United Kingdom,2010-04-13 12:20:00,2011-03-01 12:20:00,1.13,53.98,52.44,283.18,322.58
44691,United Kingdom,2011-06-18 12:20:00,2011-10-12 12:20:00,2.88,110.13,41.84,58.43,116.95
17725,United Kingdom,2011-03-17 19:47:00,2011-11-23 16:34:00,8.0,462.6,57.825,15.0,266.0
27644,United Kingdom,2010-07-14 12:20:00,2011-08-19 12:20:00,3.57,185.72,43.7,112.89,401.45
60407,United Kingdom,2010-06-09 12:20:00,2011-09-26 12:20:00,4.47,50.71,12.77,74.83,474.04
50288,United Kingdom,2010-05-24 12:20:00,2011-10-24 12:20:00,4.73,371.36,87.94,46.1,518.64
60032,United Kingdom,2010-09-07 12:20:00,2011-12-06 12:20:00,2.15,7.97,4.05,3.01,455.73
26801,United Kingdom,2008-07-01 12:20:00,2010-04-15 12:20:00,0.99,51.54,42.13,603.88,653.16
42827,United Kingdom,2011-09-24 12:20:00,2011-11-03 12:20:00,0.88,18.63,18.63,36.59,40.67
34270,Cyprus,2010-03-15 12:20:00,2011-11-18 12:20:00,4.12,323.07,81.85,21.6,613.4
43285,United Kingdom,2010-05-10 12:20:00,2011-07-22 12:20:00,4.29,140.65,32.47,140.93,438.12
39149,United Kingdom,2008-11-15 12:20:00,2010-12-19 12:20:00,4.63,315.82,70.73,355.15,764.45
62252,United Kingdom,2008-07-06 12:20:00,2010-06-02 12:20:00,7.14,13374.26,1897.6,555.2,696.92
37383,United Kingdom,2010-10-06 12:20:00,2011-11-13 12:20:00,6.16,102.01,17.28,26.51,403.92
48862,United Kingdom,2011-03-09 12:20:00,2011-07-30 12:20:00,1.1,53.4,52.32,132.77,143.31
28212,United Kingdom,2009-10-07 12:20:00,2011-04-18 12:20:00,7.77,486.13,57.48,235.15,558.27
59376,United Kingdom,2009-03-05 12:20:00,2010-11-18 12:20:00,4.3,57.15,11.65,386.62,623.53
19259,United Kingdom,2010-07-29 12:20:00,2011-11-26 12:20:00,9.8,802.73,71.45,13.74,485.74
62109,United Kingdom,2010-05-29 12:20:00,2011-09-02 12:20:00,3.29,34.99,9.7,98.04,461.03
37192,United Kingdom,2009-08-17 12:20:00,2011-12-04 12:20:00,5.46,125.71,25.51,5.69,839.81
27272,United Kingdom,2009-12-14 12:20:00,2011-05-31 12:20:00,3.9,175.64,54.55,192.09,533.44
20992,United Kingdom,2011-08-14 12:20:00,2011-12-06 12:20:00,15.06,4276.62,270.43,3.19,114.74
62165,United Kingdom,2009-11-07 12:20:00,2011-04-30 12:20:00,3.19,32.85,9.36,223.34,539.16
43030,United Kingdom,2010-03-28 12:20:00,2011-09-02 12:20:00,6.53,85.31,15.9,98.52,523.26
59144,United Kingdom,2009-10-03 12:20:00,2010-12-01 12:20:00,1.75,24.82,10.82,373.34,424.13
23052,United Kingdom,2009-12-12 12:20:00,2011-09-13 12:20:00,8.8,1281.86,167.59,87.32,640.37
16688,United Kingdom,2011-10-10 12:23:00,2011-10-27 16:11:00,2.0,70.5,35.25,42.0,59.0
17061,United Kingdom,2011-04-21 13:29:00,2011-09-27 11:24:00,2.0,453.5,226.75,73.0,231.0
46606,United Kingdom,2009-01-08 12:20:00,2010-10-27 12:20:00,2.91,356.63,127.9,408.5,657.68
40628,United Kingdom,2009-11-03 12:20:00,2011-09-15 12:20:00,2.71,112.73,29.58,85.49,681.34
16781,United Kingdom,2010-02-08 13:56:00,2010-12-02 14:26:00,2.0,96.4,48.2,371.0,668.0
12489,France,2011-01-07 13:13:00,2011-01-07 13:13:00,1.0,9.9,9.9,335.0,335.0
58716,United Kingdom,2011-01-06 12:20:00,2011-12-02 12:20:00,2.3,335.14,169.85,7.07,330.01
50144,United Kingdom,2009-12-01 12:20:00,2011-09-27 12:20:00,5.64,1092.81,175.97,73.48,665.17
21237,United Kingdom,2010-01-16 12:20:00,2011-11-08 12:20:00,8.01,802.76,107.56,31.15,661.97
56423,United Kingdom,2008-11-27 12:20:00,2010-09-03 12:20:00,6.16,370.92,48.71,462.94,645.12
44712,United Kingdom,2010-06-13 12:20:00,2011-10-05 12:20:00,1.92,74.08,30.75,65.3,479.06
32966,United Kingdom,2010-01-29 12:20:00,2011-12-05 12:20:00,7.4,325.85,35.44,4.13,675.92
22757,United Kingdom,2009-10-09 12:20:00,2011-10-07 12:20:00,10.49,428.63,35.74,63.55,728.25
17289,United Kingdom,2010-03-08 12:52:00,2011-11-08 12:01:00,9.0,483.74,53.74888888888889,31.0,640.0
12414,Austria,2010-09-02 12:22:00,2011-05-06 14:51:00,3.0,191.85,63.95000000000001,216.0,462.0
26883,United Kingdom,2009-04-06 12:20:00,2010-09-02 12:20:00,0.86,39.13,36.63,463.9,514.82
49379,United Kingdom,2009-09-15 12:20:00,2011-03-30 12:20:00,3.79,783.31,222.36,254.11,561.67
63149,United Kingdom,2008-09-03 12:20:00,2010-07-17 12:20:00,9.44,249.97,26.42,510.73,682.79
35425,United Kingdom,2009-02-18 12:20:00,2010-11-29 12:20:00,3.2,84.4,28.37,375.27,649.57
44104,United Kingdom,2008-07-13 12:20:00,2010-08-19 12:20:00,1.75,98.31,49.61,477.82,767.28
58577,United Kingdom,2011-09-24 12:20:00,2011-12-01 12:20:00,1.87,196.67,99.21,8.19,68.09
60973,United Kingdom,2009-10-23 12:20:00,2011-04-02 12:20:00,3.36,28.46,10.0,251.42,526.29
54634,United Kingdom,2009-06-15 12:20:00,2010-11-13 12:20:00,2.2,132.82,61.19,391.26,516.24
29914,United Kingdom,2010-05-24 12:20:00,2011-03-04 12:20:00,1.05,11.03,10.49,280.16,284.52
28373,United Kingdom,2010-01-13 12:20:00,2011-08-08 12:20:00,8.85,2280.92,276.77,123.52,572.04
38696,United Kingdom,2009-02-28 12:20:00,2010-10-15 12:20:00,3.69,151.13,40.63,420.53,594.67
57646,United Kingdom,2011-01-02 12:20:00,2011-11-10 12:20:00,2.18,272.2,121.72,29.85,312.81
25382,United Kingdom,2008-06-27 12:20:00,2010-06-10 12:20:00,2.24,24.63,10.88,547.49,713.03
16122,United Kingdom,2010-10-10 15:26:00,2011-08-19 10:18:00,4.0,104.16,26.04,112.0,424.0
18304,United Kingdom,2010-04-02 12:20:00,2011-11-28 12:20:00,19.95,1030.85,46.73,11.18,605.07
35031,United Kingdom,2009-02-27 12:20:00,2010-10-03 12:20:00,2.95,142.72,45.29,432.2,583.69
30909,United Kingdom,2009-10-09 12:20:00,2010-11-30 12:20:00,1.12,18.44,17.22,374.43,417.92
42045,United Kingdom,2009-01-11 12:20:00,2010-12-31 12:20:00,1.92,35.38,22.04,343.75,719.17
37675,United Kingdom,2010-08-08 12:20:00,2011-11-19 12:20:00,3.74,88.61,21.14,20.48,468.93
22603,United Kingdom,2009-08-05 12:20:00,2011-10-01 12:20:00,13.64,1067.37,73.55,69.87,787.37
35150,United Kingdom,2009-02-20 12:20:00,2010-10-15 12:20:00,2.77,72.19,29.88,420.64,602.36
58642,United Kingdom,2011-10-28 12:20:00,2011-12-02 12:20:00,1.99,147.97,84.85,7.08,35.21
38794,United Kingdom,2008-09-25 12:20:00,2010-09-26 12:20:00,4.87,134.02,33.03,439.75,731.54
16271,United Kingdom,2010-03-07 12:03:00,2011-11-24 12:12:00,8.0,678.71,84.83875,15.0,642.0
47219,United Kingdom,2010-12-25 12:20:00,2011-12-09 12:20:00,2.66,66.59,21.18,0.0,349.04
20614,United Kingdom,2010-06-21 12:20:00,2011-11-18 12:20:00,11.08,539.42,41.74,21.9,515.74
56685,United Kingdom,2009-02-04 12:20:00,2010-12-14 12:20:00,108.12,14353.33,106.48,360.98,678.11
51852,United Kingdom,2009-01-30 12:20:00,2010-12-15 12:20:00,4.56,122.36,21.7,359.7,684.11
46930,United Kingdom,2011-04-25 12:20:00,2011-11-27 12:20:00,3.14,40.29,12.38,12.07,216.78
22316,United Kingdom,2009-08-14 12:20:00,2011-09-27 12:20:00,8.61,816.42,126.38,73.45,774.03
15933,United Kingdom,2011-09-14 12:05:00,2011-11-18 13:14:00,2.0,72.78,36.39000000000001,20.0,86.0
56022,Germany,2011-08-31 12:20:00,2011-11-09 12:20:00,2.07,52.41,26.7,30.71,70.84
34223,Cyprus,2010-01-05 12:20:00,2011-11-20 12:20:00,4.26,269.39,65.08,19.22,684.04
27594,United Kingdom,2010-08-07 12:20:00,2011-09-02 12:20:00,5.59,221.89,46.87,98.51,391.85
48719,United Kingdom,2008-06-12 12:20:00,2010-06-08 12:20:00,2.58,104.12,40.76,549.6,726.21
15065,United Kingdom,2010-10-25 09:13:00,2011-06-28 11:44:00,3.0,130.9,43.63333333333333,164.0,410.0
59555,United Kingdom,2008-12-14 12:20:00,2010-10-24 12:20:00,3.74,227.08,59.4,411.98,679.24
61662,United Kingdom,2009-02-05 12:20:00,2010-07-13 12:20:00,2.07,600.12,283.6,514.5,523.83
14583,United Kingdom,2010-03-28 15:16:00,2011-12-04 12:32:00,8.0,288.33,36.04125,4.0,620.0
32416,United Kingdom,2010-04-12 12:20:00,2011-12-07 12:20:00,6.88,214.49,34.0,2.92,604.98
32810,United Kingdom,2011-04-05 12:20:00,2011-12-09 12:20:00,7.36,172.72,22.54,0.88,248.08
52700,United Kingdom,2009-05-20 12:20:00,2010-10-22 12:20:00,1.74,41.31,18.32,413.01,520.51
38565,United Kingdom,2009-08-02 12:20:00,2010-10-23 12:20:00,1.12,45.57,39.09,412.26,447.25
27560,United Kingdom,2009-08-29 12:20:00,2011-06-09 12:20:00,5.44,214.34,50.83,183.77,649.04
36994,United Kingdom,2009-11-06 12:20:00,2011-05-03 12:20:00,2.25,105.66,41.89,220.77,543.5
47780,United Kingdom,2011-09-10 12:20:00,2011-10-27 12:20:00,1.0,1.25,1.14,43.83,47.49
33254,United Kingdom,2010-05-22 12:20:00,2011-10-05 12:20:00,2.98,168.11,44.95,65.43,501.24
13548,United Kingdom,2010-08-25 13:44:00,2011-09-04 14:50:00,3.0,129.34,43.11333333333334,95.0,470.0
22414,United Kingdom,2010-01-12 12:20:00,2011-11-12 12:20:00,32.7,1843.02,62.63,27.79,669.91
28044,United Kingdom,2009-10-21 12:20:00,2011-05-14 12:20:00,4.99,262.01,60.81,209.22,570.1
37281,United Kingdom,2010-05-12 12:20:00,2011-11-24 12:20:00,4.42,110.8,19.71,15.61,561.66
16470,United Kingdom,2009-12-11 12:21:00,2011-10-19 12:11:00,11.0,307.5,27.954545454545453,51.0,727.0
59233,United Kingdom,2009-04-22 12:20:00,2010-12-17 12:20:00,4.24,55.04,14.59,357.52,604.91
31383,United Kingdom,2007-12-09 12:20:00,2010-01-30 12:20:00,1.08,34.91,33.18,678.93,783.66
51943,United Kingdom,2010-03-15 12:20:00,2011-03-04 12:20:00,2.74,80.88,25.08,280.19,354.8
27497,United Kingdom,2010-02-05 12:20:00,2011-05-10 12:20:00,4.29,196.48,47.44,213.3,459.17
22644,United Kingdom,2010-05-01 12:20:00,2011-10-18 12:20:00,7.43,402.77,61.73,52.44,535.43
25008,United Kingdom,2008-09-13 12:20:00,2010-05-25 12:20:00,0.93,1.9,1.75,563.44,619.65
15674,United Kingdom,2009-12-08 17:08:00,2011-09-27 15:17:00,12.0,849.6,70.80000000000001,72.0,730.0
51437,United Kingdom,2009-09-09 12:20:00,2011-12-08 12:20:00,2.59,140.94,45.46,1.07,820.16
27837,USA,2009-07-02 12:20:00,2011-04-19 12:20:00,4.58,340.97,79.94,234.36,656.73
49718,United Kingdom,2009-09-12 12:20:00,2011-05-01 12:20:00,5.58,841.82,164.35,222.74,596.02
27262,United Kingdom,2009-11-09 12:20:00,2011-05-29 12:20:00,3.83,271.73,63.57,194.89,566.71
27287,United Kingdom,2009-03-19 12:20:00,2011-05-08 12:20:00,5.09,239.66,50.11,215.63,780.34
18735,United Kingdom,2009-10-20 12:20:00,2011-11-21 12:20:00,20.11,496.22,34.54,18.6,762.34
35543,United Kingdom,2009-10-01 12:20:00,2010-11-22 12:20:00,3.32,145.97,40.04,382.45,417.98
51268,United Kingdom,2010-05-08 12:20:00,2011-11-11 12:20:00,2.74,96.75,29.63,28.25,552.1
52346,United Kingdom,2009-11-23 12:20:00,2011-08-10 12:20:00,7.34,192.05,28.17,121.12,625.11
21176,United Kingdom,2010-05-30 12:20:00,2011-11-21 12:20:00,12.46,324.16,28.9,18.53,540.03
57488,United Kingdom,2011-05-08 12:20:00,2011-11-19 12:20:00,3.48,54.1,13.19,20.64,195.84
48138,United Kingdom,2010-07-18 12:20:00,2011-08-14 12:20:00,2.09,66.63,33.88,117.22,392.83
47950,United Kingdom,2011-02-10 12:20:00,2011-08-30 12:20:00,1.79,48.5,22.72,101.12,201.02
39737,United Kingdom,2009-04-09 12:20:00,2010-09-28 12:20:00,1.98,57.27,25.31,437.45,537.72
46017,United Kingdom,2008-07-28 12:20:00,2010-04-26 12:20:00,1.01,90.88,87.63,592.16,637.7
17214,United Kingdom,2010-12-15 15:14:00,2011-10-10 13:17:00,6.0,207.4,34.56666666666667,59.0,358.0
44389,United Kingdom,2010-06-29 12:20:00,2011-10-13 12:20:00,1.76,88.19,46.74,57.18,471.99
57537,United Kingdom,2010-11-03 12:20:00,2011-11-29 12:20:00,3.25,64.94,16.35,10.5,391.06
20567,United Kingdom,2009-10-27 12:20:00,2011-12-09 12:20:00,8.6,826.45,93.56,0.0,773.95
62450,United Kingdom,2011-02-06 12:20:00,2011-10-03 12:20:00,1.87,457.12,201.01,67.0,239.3
27271,United Kingdom,2009-06-17 12:20:00,2011-04-27 12:20:00,3.42,139.28,59.31,226.44,679.83
31324,United Kingdom,2008-06-17 12:20:00,2010-04-14 12:20:00,0.93,73.12,70.83,604.52,666.98
42912,United Kingdom,2010-06-26 12:20:00,2011-09-09 12:20:00,3.53,95.2,20.54,91.93,440.76
29130,United Kingdom,2009-05-08 12:20:00,2011-03-24 12:20:00,11.1,1676.95,164.29,260.09,685.87
27212,United Kingdom,2009-05-21 12:20:00,2011-04-29 12:20:00,3.85,206.22,54.06,224.68,708.73
21133,United Kingdom,2010-02-19 12:20:00,2011-11-30 12:20:00,8.3,777.13,101.57,9.24,649.16
52423,United Kingdom,2009-08-23 12:20:00,2011-06-06 12:20:00,11.64,252.86,16.71,186.76,652.52
55670,United Kingdom,2011-11-04 12:20:00,2011-11-22 12:20:00,0.87,29.55,25.74,17.69,18.45
37483,United Kingdom,2010-03-31 12:20:00,2011-11-20 12:20:00,5.04,123.6,18.87,19.23,599.54
36540,United Kingdom,2009-12-01 12:20:00,2011-06-29 12:20:00,1.71,89.96,55.16,163.1,575.53
28614,United Kingdom,2009-04-27 12:20:00,2011-08-13 12:20:00,20.51,1137.93,42.53,118.16,838.96
20495,United Kingdom,2010-04-28 12:20:00,2011-11-25 12:20:00,9.49,429.72,36.21,14.74,576.63
59515,United Kingdom,2009-01-27 12:20:00,2010-10-04 12:20:00,4.1,344.58,84.46,431.9,615.75
60651,United Kingdom,2009-12-11 12:20:00,2011-03-23 12:20:00,2.78,351.13,127.34,261.46,467.95
29198,United Kingdom,2009-06-07 12:20:00,2011-05-17 12:20:00,9.12,1292.87,156.76,206.23,709.68
50624,United Kingdom,2011-09-01 12:20:00,2011-11-08 12:20:00,3.19,47.47,19.4,31.51,68.12
55266,United Kingdom,2010-09-14 12:20:00,2011-11-19 12:20:00,2.56,421.67,120.93,20.15,431.69
26282,United Kingdom,2008-11-08 12:20:00,2010-05-26 12:20:00,0.97,39.83,37.98,562.15,564.12
38966,United Kingdom,2008-09-25 12:20:00,2010-09-27 12:20:00,4.1,159.68,41.89,438.61,732.1
58741,United Kingdom,2010-10-29 12:20:00,2011-12-01 12:20:00,1.7,299.18,134.28,8.88,398.95
48645,United Kingdom,2008-06-25 12:20:00,2010-05-24 12:20:00,1.77,129.19,69.88,564.44,698.09
37798,United Kingdom,2010-01-17 12:20:00,2011-12-08 12:20:00,5.29,104.95,16.19,1.1,690.68
52136,United Kingdom,2009-09-30 12:20:00,2011-07-30 12:20:00,5.72,274.46,45.21,132.29,668.5
14026,United Kingdom,2010-03-24 14:10:00,2010-08-26 10:31:00,2.0,85.2,42.6,470.0,624.0
37439,United Kingdom,2011-09-03 12:20:00,2011-11-20 12:20:00,2.84,152.94,42.65,19.43,78.38
28002,United Kingdom,2010-09-23 12:20:00,2011-06-16 12:20:00,3.66,192.22,41.44,176.25,266.03
37028,United Kingdom,2009-12-11 12:20:00,2011-03-20 12:20:00,1.71,138.37,59.94,264.33,464.91
29111,United Kingdom,2009-05-28 12:20:00,2011-06-23 12:20:00,19.14,1819.4,70.18,169.72,756.66
54195,United Kingdom,2007-12-10 12:20:00,2010-03-14 12:20:00,0.86,173.78,153.53,635.95,825.69
39244,United Kingdom,2008-12-14 12:20:00,2010-10-16 12:20:00,6.09,140.95,27.52,419.65,671.07
26486,United Kingdom,2008-05-31 12:20:00,2010-04-04 12:20:00,0.91,57.65,48.84,614.75,673.62
18732,United Kingdom,2009-11-29 12:20:00,2011-12-09 12:20:00,23.79,1773.86,83.15,0.93,740.58
39891,United Kingdom,2008-12-17 12:20:00,2010-10-24 12:20:00,1.78,67.5,34.91,411.23,676.88
48442,United Kingdom,2008-09-18 12:20:00,2010-08-01 12:20:00,3.31,125.53,46.42,495.57,682.0
60065,United Kingdom,2010-08-07 12:20:00,2011-11-20 12:20:00,3.23,10.52,3.18,19.37,470.16
34034,Cyprus,2009-12-03 12:20:00,2011-11-21 12:20:00,4.35,261.93,77.17,18.04,718.09
26173,United Kingdom,2008-03-18 12:20:00,2010-02-05 12:20:00,0.89,32.73,32.29,672.66,689.88
49420,United Kingdom,2009-05-07 12:20:00,2011-05-29 12:20:00,6.62,661.33,105.41,194.89,752.8
34176,United Kingdom,2009-11-28 12:20:00,2011-12-06 12:20:00,6.63,322.91,50.24,3.42,738.4
56844,United Kingdom,2008-09-22 12:20:00,2010-11-02 12:20:00,2.72,456.44,176.36,402.89,771.74
61721,United Kingdom,2010-10-11 12:20:00,2011-11-19 12:20:00,1.83,103.3,60.68,20.24,404.98
46156,Australia,2009-04-14 12:20:00,2010-11-30 12:20:00,2.55,345.21,135.64,374.91,595.52
38367,United Kingdom,2009-12-20 12:20:00,2011-01-15 12:20:00,0.9,40.65,39.94,328.17,391.18
62913,United Kingdom,2010-05-17 12:20:00,2011-11-03 12:20:00,7.71,126.76,15.11,36.9,535.73
18514,United Kingdom,2010-02-07 12:20:00,2011-12-09 12:20:00,15.01,478.97,36.3,0.0,670.75
44388,United Kingdom,2011-03-06 12:20:00,2011-11-02 12:20:00,2.15,72.85,39.57,37.93,241.36
38807,United Kingdom,2008-09-30 12:20:00,2011-01-11 12:20:00,4.78,224.74,38.72,332.55,833.31
13219,United Kingdom,2010-03-31 14:18:00,2010-03-31 14:18:00,1.0,11.9,11.9,617.0,617.0
19203,United Kingdom,2009-09-01 12:20:00,2011-11-09 12:20:00,13.2,793.42,60.25,30.67,799.73
60587,Greece,2009-07-10 12:20:00,2010-10-16 12:20:00,1.13,397.05,327.04,419.31,463.91
33355,United Kingdom,2010-08-11 12:20:00,2011-11-01 12:20:00,3.85,321.79,94.92,38.66,447.79
47177,United Kingdom,2011-09-19 12:20:00,2011-12-02 12:20:00,2.93,61.92,20.61,7.85,74.27
39669,United Kingdom,2009-07-02 12:20:00,2011-01-05 12:20:00,1.8,42.5,23.01,338.16,552.43
28147,United Kingdom,2009-09-10 12:20:00,2011-08-15 12:20:00,5.24,218.15,42.83,116.2,704.96
55845,United Kingdom,2011-07-23 12:20:00,2011-11-21 12:20:00,1.95,53.27,22.59,18.62,121.25
51719,United Kingdom,2009-03-22 12:20:00,2010-12-13 12:20:00,4.5,78.39,14.21,361.03,631.83
53648,United Kingdom,2011-10-28 12:20:00,2011-11-19 12:20:00,1.1,22.49,20.18,20.43,22.59
44026,United Kingdom,2008-12-31 12:20:00,2010-09-21 12:20:00,2.06,120.55,73.1,444.47,629.36
59067,United Kingdom,2009-07-19 12:20:00,2010-10-01 12:20:00,1.9,25.78,10.61,434.95,439.21
24400,United Kingdom,2009-05-25 12:20:00,2010-09-24 12:20:00,1.08,15.67,14.66,441.77,487.98
40386,United Kingdom,2011-04-05 12:20:00,2011-11-02 12:20:00,4.32,101.46,23.9,37.94,211.37
14857,United Kingdom,2010-03-15 11:00:00,2010-06-01 09:42:00,2.0,121.1,60.55,556.0,634.0
54488,United Kingdom,2009-01-19 12:20:00,2010-10-15 12:20:00,1.9,77.71,47.45,420.07,634.8
35585,United Kingdom,2009-05-04 12:20:00,2010-12-15 12:20:00,2.65,124.91,41.25,359.55,590.8
41707,United Kingdom,2009-11-07 12:20:00,2011-02-19 12:20:00,2.22,36.74,18.5,293.96,469.85
23633,United Kingdom,2008-02-27 12:20:00,2010-01-20 12:20:00,0.88,28.04,24.04,688.59,693.5
40721,United Kingdom,2010-02-22 12:20:00,2011-11-09 12:20:00,4.17,105.18,25.75,30.79,625.37
47051,United Kingdom,2011-04-26 12:20:00,2011-11-27 12:20:00,2.58,32.37,13.26,12.28,215.89
32320,United Kingdom,2009-09-03 12:20:00,2011-11-28 12:20:00,21.94,307.27,14.04,11.21,816.78
22058,France,2010-07-18 12:20:00,2011-11-12 12:20:00,8.43,429.01,50.34,27.88,482.07
22022,United Kingdom,2010-01-17 12:20:00,2011-10-19 12:20:00,10.37,475.73,43.99,51.97,640.69
21741,United Kingdom,2010-01-26 12:20:00,2011-09-12 12:20:00,17.59,1059.1,78.63,88.23,594.22
56525,United Kingdom,2009-04-05 12:20:00,2010-10-20 12:20:00,6.85,355.55,61.41,415.69,563.49
63199,United Kingdom,2010-07-31 12:20:00,2011-12-08 12:20:00,3.44,393.58,123.27,1.06,495.79
22332,United Kingdom,2009-09-01 12:20:00,2011-10-09 12:20:00,14.13,457.2,38.92,61.13,768.99
44263,United Kingdom,2010-08-05 12:20:00,2011-09-21 12:20:00,1.82,78.03,46.73,79.12,412.63
39039,United Kingdom,2008-11-16 12:20:00,2010-12-19 12:20:00,3.03,201.6,62.64,355.73,763.01
59842,United Kingdom,2010-07-11 12:20:00,2011-10-07 12:20:00,2.2,24.19,12.84,63.56,453.98
14661,United Kingdom,2011-11-13 11:51:00,2011-11-13 11:51:00,1.0,10.2,10.2,26.0,26.0
27544,United Kingdom,2009-06-04 12:20:00,2011-03-17 12:20:00,4.18,200.98,52.17,267.5,651.34
50966,United Kingdom,2010-10-01 12:20:00,2011-08-30 12:20:00,2.27,40.43,17.85,101.45,333.85
34627,Denmark,2010-07-06 12:20:00,2011-12-09 12:20:00,5.56,296.08,46.28,0.0,521.07
61031,United Kingdom,2010-05-01 12:20:00,2011-06-06 12:20:00,2.11,25.69,13.45,186.86,401.9
33221,United Kingdom,2010-04-30 12:20:00,2011-10-20 12:20:00,5.44,240.36,59.78,50.94,538.43
58949,United Kingdom,2008-02-14 12:20:00,2010-04-02 12:20:00,5.59,736.08,168.6,616.09,778.22
16586,United Kingdom,2010-09-21 10:11:00,2010-09-21 10:11:00,1.0,31.5,31.5,444.0,444.0
51374,United Kingdom,2011-01-23 12:20:00,2011-11-20 12:20:00,1.72,81.56,39.11,19.9,301.23
15956,United Kingdom,2009-12-13 11:16:00,2010-06-06 13:06:00,2.0,436.8,218.4,550.0,726.0
37114,United Kingdom,2009-11-24 12:20:00,2011-06-28 12:20:00,2.64,158.27,50.41,164.12,581.03
53580,Germany,2011-11-20 12:20:00,2011-11-30 12:20:00,1.1,33.58,25.95,9.96,10.16
37846,United Kingdom,2009-11-21 12:20:00,2011-11-12 12:20:00,4.66,107.15,25.46,27.94,721.0
37462,United Kingdom,2010-11-01 12:20:00,2011-11-16 12:20:00,6.82,112.44,15.84,23.29,380.28
47947,United Kingdom,2011-01-17 12:20:00,2011-06-29 12:20:00,1.72,32.11,19.6,163.47,163.66
17828,Malta,2011-06-08 08:31:00,2011-11-17 08:41:00,3.0,266.86,88.95333333333333,22.0,184.0
44884,United Kingdom,2010-05-10 12:20:00,2011-09-26 12:20:00,1.87,75.94,35.95,74.39,504.23
61797,Finland,2011-08-13 12:20:00,2011-12-01 12:20:00,2.1,89.11,51.1,8.93,110.18
28353,United Kingdom,2009-06-27 12:20:00,2011-05-21 12:20:00,8.06,365.52,40.81,202.21,693.15
16937,United Kingdom,2010-07-28 17:56:00,2010-07-28 17:56:00,1.0,10.0,10.0,498.0,498.0
